,O3
3955,3.528960435918563
818,-3.356531436490627
8434,-3.7960684873584256
10211,13.588873877669457
8727,-1.0962423886924313
6931,6.978030497130689
7344,-11.982787794137963
2746,7.4748194163393435
7960,-4.965507691337706
4153,-0.993148091079135
9085,14.959041261009787
7906,-6.766256722044503
7703,-8.436238975664537
8207,-9.265420260916429
5784,5.803321751325441
7806,-8.382231512289039
7207,-16.977399586153425
7235,-2.9252681593355447
2029,2.641246098665235
3431,2.0704528284261343
9361,2.0689646523266987
31,-7.925209037060043
9638,-2.393916162654719
9790,-9.257053895036577
2873,5.645146279933712
462,-1.127449253324457
2375,-6.205899510775524
8252,10.091841952444
3928,-7.577837186020602
3860,7.3253347608802954
6156,-9.934926868892589
8382,-1.8562026176531816
4929,5.4823732242763725
8780,5.133520852219377
9710,1.3091912876613918
4433,-3.0444145861184353
2220,-3.024311941219892
8387,-5.2748722596873705
779,-7.931270638757667
7280,6.821278442667378
1480,-10.484807138789144
5112,-18.60430049901099
3683,-5.496868798331192
1454,13.82820422387067
3557,3.0267695695116146
2740,-3.1855015359042937
7102,-1.3666023489586934
2376,-9.631024922187024
8750,1.07457420534665
4999,3.0960726685520257
2288,-0.1839076499209824
9694,-10.77348916888998
4761,-16.885016092162417
9038,-5.985779793538839
9580,13.393150761488798
8658,1.291505988384003
7482,17.93646401191903
6682,19.496010406425214
3726,3.957310835126279
1270,-6.3645011385791435
3420,-7.166198609186338
4237,1.4661062616421674
119,28.519396551258367
8419,1.614313219960657
8490,-1.2710934610417581
424,4.2459814824277515
3261,20.970489774231666
1106,-6.435705285216912
3429,-7.029878843602219
8219,-29.408304375819498
5416,-1.825905922471705
320,-9.720089820296451
3655,-5.061652263213077
1640,14.217678956743839
4202,-2.126909023737639
10006,-10.222453965479033
8045,-3.002968726435853
6353,0.37919484531327896
4601,-9.920558931901212
4168,-0.5197467240385123
1035,4.867488435737343
4696,2.593085411802619
2501,1.7800386115331293
1514,10.907962352112875
5979,-4.731365193439686
3212,9.382670315864502
9164,-3.6279678684263246
6085,12.726035281550864
7882,15.311811467784523
8737,12.20747897499065
1509,-4.853392389353914
9535,7.092881305927804
6706,8.974880691851169
3597,0.7564898434871878
7099,-3.4352778822223655
5755,-2.00543889865979
1240,-6.708876485149176
2395,0.18965312332049677
234,-8.408436074153286
7547,17.36491873462772
5694,-4.278037003861826
7830,-4.8405641405440605
4826,1.021192762942995
36,9.174988307508826
3265,7.309962283387662
4831,-5.0517637824929835
4920,-6.622421153171885
7186,-10.966592851093722
7151,-2.4189249267222266
2033,0.41179654854890657
7800,3.519655338185842
3535,-5.043741291743075
8636,1.1860404455910754
6419,-7.536282817762796
4613,5.3882228485499155
121,20.429425860095094
3473,3.3177348488048466
1022,-24.92318079034628
6249,19.474833130032962
5906,-5.523338889486993
2350,-4.490698119382685
665,-3.912453059541477
4183,-4.435157170508447
7889,0.517206004685292
1568,9.916714750486221
8236,1.5699910134179476
9178,-8.318265287047225
8458,7.393485072403095
406,-5.01672288072573
9376,-3.877515679864999
7425,6.750119451831765
4543,11.192500636834083
6764,-5.732278955855904
6750,27.978207719312465
839,-2.695355138520725
7724,0.9134683430805381
10140,2.745818738031275
3297,-10.415303271273743
8578,9.192131202822267
7048,20.83154627223773
2070,-3.3961353781940176
6214,9.247910477499133
8842,5.391674598483817
4561,-4.469482902686437
18,-0.028871718025968107
2267,-24.220613671025674
2154,9.07704412847663
1893,4.500941768302383
2017,-0.8149781114517793
7258,13.333863902592881
150,39.833886001306084
9767,1.8702875918201443
3140,9.625205397490944
7354,11.509815816654324
6680,50.850838640751405
8057,-8.94599879178567
2247,5.024945208823667
1118,-6.602943600575628
7633,6.977150940032018
6049,8.72615949131368
8811,11.600585552251985
6408,4.043860651027828
3456,-4.176418175598158
8640,0.9569847961569309
4359,0.8326162713341745
2685,-9.80890165051558
6053,13.711820062482545
982,-1.0475576879420174
1797,6.3036398688091
4284,-4.728394357408277
9455,-1.661047675264939
8827,6.982016063889986
5282,8.272318822247243
7520,-11.60657261644765
5963,-2.3886589221726098
7560,-6.317960201984036
3332,-7.579668175446599
6765,-11.827557824608348
2500,-0.3305047742715743
7829,-8.018970414073877
5685,11.69266072646333
5922,9.755141319439986
651,-2.383121677630882
1892,2.2972895887548503
6554,-8.346318421235168
1399,-10.395594927226583
7819,-3.559910315521009
44,4.3802458783316
8441,-4.712756662956579
9886,-7.116066468083389
181,-0.8647922515999937
7798,3.0692817019451724
8965,-2.717493588239975
8167,-3.278022357933679
4583,-5.193542652248553
634,14.103222523942051
6278,6.71592097000611
7348,-15.0745757719787
8048,0.5893590157215627
4053,19.839838788407448
4133,-1.911587897579082
2271,2.7619413659894434
7146,5.726607046081128
9437,0.9962394965783261
10076,8.491456018728101
449,-4.113922076454401
8698,-2.6701034795988363
5542,0.8927545574672564
3978,6.600760903908039
4045,-3.5234990292179447
206,11.435098458665422
6259,14.087193889091381
140,-4.5313016843081755
4892,-2.984381875021967
9358,4.577299139051249
6205,5.973047215003888
6714,-14.896681651584956
1235,-5.967872505484898
8995,-7.283323214093642
1121,27.542864546341818
1029,-15.68592408519693
1132,-9.065853726461953
6501,-0.6920132483279531
974,-8.080709500604883
4742,-7.800365471952389
1748,25.384879378716562
1738,7.204889494979909
3023,5.373387822830992
3645,17.061976312026317
8582,10.476068924680987
5832,-6.994540763284178
7729,-7.995279188414443
3380,-0.005755592355498607
9366,-2.868424496266769
9775,1.8542788761858873
278,-10.707566418561427
410,-4.385915526421471
4490,-2.672943258561631
5389,5.128538058199567
693,-1.9836113467749072
5705,9.474628389495805
3066,3.255037026169518
460,1.0284684729617908
2709,-3.197821128792455
2641,-1.2827734568946454
6468,-12.629741399606658
8677,4.065348324090891
4085,2.3337016600681153
1294,-0.5258693068551423
7508,-3.389516713833089
1278,-1.183673075451523
2706,16.204959900557625
2585,-6.766142978559472
1563,-4.147582939256907
5341,3.8889035740206737
3222,10.805888360846765
6154,-6.442955655963814
4250,-4.0212294977716425
2179,8.70449103870753
551,9.74779623852426
1523,4.133600310035021
6658,5.650264702577417
9465,5.124891482979521
2252,-22.660721593608358
9045,-0.7496759056900402
6080,-1.6625450388160488
4913,2.1146831071430015
4299,-5.599774627293371
2853,6.670699706710636
5320,6.222475631477536
1920,-10.061415335396404
9936,8.376900180290406
6807,-13.037510697232065
6370,-6.133498620660674
4595,-0.35785222873396094
7856,6.381545098140009
3849,-4.9138369634550685
2032,-6.734908322619916
5833,-12.278976557076575
8745,1.1685517423249365
1775,3.902930525444148
9384,3.570213474684678
6691,11.414231837607204
9429,3.620919001232423
5843,-1.4049938927830823
6122,0.1908817766242663
1785,6.154850954218816
5782,12.206198282105746
126,-6.247479134526287
10038,-4.197682003123944
541,12.529529188983624
1599,37.094143482811646
8976,5.028273320107971
2293,-0.6653971029109726
4033,-4.789438396002836
3733,-4.906800089566403
4142,17.932920735007528
9536,5.412454662968955
9848,-0.665383483288295
6200,23.490238838226745
7953,-0.9548581008092611
6889,-6.401561952279351
253,-7.810384905843719
1826,-16.743656781644447
660,-7.4705875009659195
9906,-4.159513078777664
4924,-3.7039396776246036
6860,-8.561196378074058
574,-8.233108495594777
2606,0.3376161116311067
4283,-38.05126913710468
843,6.273247984426419
2529,1.0834798624318154
2754,8.178540922426734
3100,-2.626549941323347
1495,-1.294199907028954
6377,14.472884453293247
5625,0.3651686414869886
10190,0.6360814915479551
4456,8.514877824767481
10157,-0.13649502467289665
2846,-6.916809831618096
3944,-2.885647805306988
5915,-1.7207734777736476
3498,-4.389958903627033
6987,-35.84462176890686
8478,-8.286538508752528
7606,-13.94454197371094
9999,-5.78756004340714
3018,4.285133032271219
1656,-7.935144115236241
5536,3.7889028210606313
6614,-5.8085509062246246
5965,5.629339663370004
7822,2.3790877871657443
2869,7.627532997887712
2227,2.806329887868671
4634,-11.85923174184542
1102,-12.883146491940536
7646,9.70373417238811
7045,-5.019159877736129
1001,-14.152276625945191
9742,-6.434232511367
33,-8.828700671300211
2613,-4.272028848477092
2405,-6.16224308935405
8425,-2.708850645948246
683,-8.869736747878576
9115,-7.846025322938843
8255,8.775818452640465
244,-5.228863722798749
888,15.939137549873834
277,-3.6889943459267016
4716,-5.33886000909736
1455,13.842774736071433
9400,2.84824118909971
1662,5.323854728682633
8268,-14.809838894599139
704,2.7652596434157743
4855,-5.902800537699832
4615,3.158019259943231
5188,29.727332757434382
5468,-2.09494195806262
9398,-8.774276832502423
1884,25.551262968416026
5464,0.8748064841278591
6637,2.4494472345290177
9923,-8.361870675763
7693,-6.274214926871494
1220,-1.9477249915907606
1418,16.668357691610808
6775,18.843212853344525
8773,-6.117956912685074
9247,-3.893675904247459
4873,6.3919548716447
7643,16.10484523278585
3472,-0.8853676042997876
8991,6.112090065953311
9071,10.118664655306631
2250,-2.4945193922813615
2308,-2.569901858346455
9242,-4.038603931930751
3131,12.414554617346354
2448,3.769536887900287
2431,3.9489137579266043
3448,-3.1373590025027767
6340,2.310245439860708
7270,-3.424780871102385
8877,8.177881362317677
7265,-0.614330472692032
5845,0.4658570928313992
390,-30.873166749133944
1002,-3.8425834413924065
4024,-17.361828803624277
2049,33.09357942756206
2183,-3.3518998507471025
8298,2.549474973257688
3029,-6.778690149483211
1942,11.806295507930173
8925,13.126474096427955
7580,-5.121212937407179
7435,2.8566628354829646
7311,-11.300529788547706
170,-8.790188732905861
8865,18.037075343713653
9969,2.1950987282945817
4766,3.2887058009884385
9635,1.0526830670887506
1231,-6.461245650000777
5344,0.03506379985618935
1788,4.804756757732505
2972,-1.1905573310052233
1453,10.318977537843935
4901,22.84412958586428
9641,-6.120701129651522
224,1.273856803260614
735,3.3593626135296333
2193,20.18740974136101
9076,-6.811810418203336
671,-4.278280123832715
9566,-6.237680944730172
2520,-7.001588771719142
5809,-12.570386106864433
5158,-7.014055640305642
3844,-3.0476982341384513
6054,0.18777251100324577
8852,0.8226441485190179
3595,-3.543832945532202
6608,16.55278888445018
5242,-0.49545685611265355
3497,0.7149910710981686
6804,-6.415596701445736
3460,-16.467309794837618
2343,-4.405313499654838
6833,-8.191609974981162
1194,0.18181167994799097
2888,0.6990968834181643
415,-4.400723553795231
8924,10.715806590338829
4017,-3.9429115498217726
9670,5.049261774550288
3382,-3.929420953569874
1654,-11.585881174896699
4764,-8.568614515921652
4015,0.19634686419196612
9187,1.369947228840303
4477,-10.354682137139989
4519,-0.5780450969830184
6420,-3.716419473121121
5544,3.395382652187976
1670,-16.893077393610156
8610,8.283147884722112
5654,-4.251219813852501
4481,-5.2727846977575865
6361,2.306435182508764
10042,-5.482530878600457
398,16.03981960863986
5883,-7.564190185808528
8749,1.7711684911426318
1070,-9.391655758409314
7588,5.621251371267462
7878,0.6626223224347285
7043,-3.9363556235289394
2633,-14.017219784006627
3073,0.8724406324287912
5167,-7.262209915633278
812,-6.719999185261898
476,13.083587626557446
5109,-4.172470653081618
2821,10.900679721249205
7991,3.9883964208038947
4447,11.8295898164222
7626,2.6536566821258916
7371,3.5416714408521983
23,9.558226198268471
3646,4.037895985521715
9360,2.8064662969740795
1861,18.39034555184746
6571,-4.622781588187095
6095,19.334710300065737
3838,-0.16180419379266198
4526,-5.191924316026828
4643,-3.694919755914057
8632,8.695403581680225
8349,1.273782250705139
6129,-2.106679800359373
3132,1.2866744050285632
3410,-1.4772672814989107
9373,-5.6288405880846
5725,-2.167939494726582
369,19.59274567053278
9866,8.520616578780306
8583,1.3049584421237768
9229,0.8729869527249292
7473,2.930666791162153
2782,17.05393446453074
5564,4.660808596599182
6914,-4.804364347505569
9668,0.7308933534883835
2607,-3.11571800163172
883,7.063070465555754
2817,-13.492874223803668
9418,17.007694527742373
5423,-1.697244587326466
6500,0.29694210207102856
7420,16.209831284755424
3432,-0.26701080542336797
7947,-4.169333912924301
2551,-12.65471671109897
1237,-5.825096821329936
4579,-7.804691319103597
8847,3.3940157375875373
2244,-0.724284515209618
7017,-16.946114766180713
3152,40.88332754910819
8810,22.335052408794347
9559,-3.910572493944599
9028,-3.1475103857819278
