,O3
7430,3.7840680437847993
1018,-8.457749297460964
2260,7.362221775275003
2004,11.277288525093184
9030,-19.082386823267484
6016,-10.081920815133572
9429,-15.587128318722051
6230,11.196553882720565
12622,-8.253048929646468
3645,8.406524965258342
10230,-8.21643534698913
10202,1.2481537302212473
1586,-1.9326495020767993
6224,0.5777204962934093
1978,7.793707040682875
12770,1.9397913788197627
258,-5.648607247052325
8782,-4.882480605049267
11455,-0.378992150019144
3673,3.203496052334316
6619,17.686388677937686
13443,-15.136844158269213
5396,-9.574297150493521
2730,6.0908879170459045
6145,-5.008267201009346
7277,-0.7634747033794724
6126,2.2908953066599906
3125,4.455067310023196
12015,-0.8532947039900023
2831,5.472948958387747
2819,-11.810018054465843
1453,0.45785101010881135
2976,0.7100299331264353
12508,-17.750587273478317
11076,-4.564512573568294
13535,3.1373824899108342
8391,-3.4028233856558927
11656,2.694645946816422
1261,-6.718040118932407
719,-0.3925651078368162
10762,-3.0937734981657172
12686,12.225717565039758
11134,-8.14971411673352
8927,-1.397577561109017
3520,-5.4544282698682025
12506,-11.257997184658365
8571,7.903858581309265
13250,6.3474465868019365
13121,1.5388090959767737
7519,1.4820217150470967
486,-3.6567544211414713
554,11.817367352983467
13089,2.739242112452388
10843,6.143483013332286
9234,6.65883309989664
11650,7.780536792509565
4281,-7.257813345099692
11440,-2.7689420256769495
11633,0.4818003795801644
12671,24.133539392699475
7079,1.9013795394192812
10435,-1.4989905578165974
4358,2.5443781117082835
12851,-0.1256087549586482
8728,-3.535353796226616
634,21.021345198262225
5554,-6.725689360220514
4960,-29.4362094286341
8076,-0.09476149881120932
9105,-0.9655568184714127
13501,0.4599711737780865
10591,-1.2834517085331214
3388,-5.360806364083942
11343,3.178558129957196
2729,11.185664486920814
1094,-4.539860928950702
4109,-7.1521261404732
13371,3.906318400630738
1312,-4.05995432077566
8094,-2.908204187918926
3993,-8.629998616313117
1764,-8.085034780050307
11759,-3.948894567309651
12563,-0.16002882615762815
6166,-3.1149706618500375
4174,12.70980072756447
12693,23.584527245381366
3487,-5.802182084583677
13311,-15.638877858972563
8242,-2.2794969673386447
7770,3.6416291082817054
8635,-9.404378736516662
3447,-5.773013832532001
2513,6.60445913786603
4139,9.785397412765093
7214,-1.3842374138372975
9134,-22.562575765176945
12988,-6.562526557536728
12971,0.9944860922805674
7852,-8.25554693561216
4561,34.141065399773254
2200,-1.8133092650665787
3494,0.9179844126685737
9568,-9.280471814364233
5397,-0.22836411541797474
8784,0.24612167459906686
9546,5.049935404842117
11616,-7.998653499113544
10795,-4.340506585016016
7254,2.135224321304065
8582,-8.180534532491635
10068,9.690746804347242
11520,-6.656909576762757
4424,1.7206907351384189
2007,-3.0612441454093755
6285,-3.202855622869606
7795,-1.739944087725661
13215,8.669862901972067
8285,4.396604814726658
1250,4.786858908311018
4534,23.48615953951486
13117,0.5367174730841384
3265,4.50863237614405
8358,2.223400138786616
11937,-3.863932715885227
4003,-3.0808027746554387
10434,-4.554114285083358
5333,7.291813656308449
8709,3.0908069355956798
7170,11.781321758286083
12236,-11.957519125574862
10442,11.127086667658062
2164,17.551778389868645
12139,8.674207301912162
11740,-11.245841660690246
7229,-0.6428367184449257
5840,0.5345405262887084
3889,-4.186780105609586
4813,-4.411419174180992
10974,-9.043399791839306
1087,-5.450717408470354
8667,-4.014537108600962
11470,16.05920478066966
119,-9.661404317898018
1494,-3.6743502374056902
12655,-1.1913599851884555
8573,5.090393477308254
13357,-5.465169274170961
4707,-3.2222415532472155
4944,-7.388204371904095
9905,-8.894391452342148
2379,-7.684049898504156
6998,6.271833431595354
7408,2.9670283351148328
3157,1.6379170183252256
5747,-8.363710402998208
13071,-11.654397711918193
343,10.361200411543166
13402,3.414172198280511
12125,-8.036225342696923
4827,-2.8139355032510025
12670,17.42563842737451
11337,7.640907644110257
1391,17.46000062894541
10828,7.73178486939608
10647,0.884158356466827
11074,-9.975616640605068
12931,-14.486132133012063
10554,-0.5487945155813634
1180,-5.269939286049635
8230,16.81190357226629
10539,-18.489367567113533
6352,6.000350878645037
12049,2.0310970631900602
6646,-1.939209432779137
6785,0.31828040507460287
12082,0.9603728983439908
11418,2.2021989407576257
7314,-0.05862717418654029
9495,-2.168558047378383
6150,-5.758506239083317
654,19.697601607281
579,-4.314328770386567
1870,6.184082040739554
4392,4.443371050824055
10933,-9.629044814207106
7796,-1.0095168117344144
5073,-0.21661206267515354
12431,1.751132850512505
6274,-5.757327168654172
619,3.3631566802096415
6935,7.353999846132609
9850,4.610241370786241
11099,-10.851982984330903
8811,-10.262940388486015
5929,-3.0069616785204403
11230,-2.5817813080110454
4858,-3.4255088213282363
10780,-25.059247711458596
3213,19.59811450700687
11746,2.8850752807689446
12683,9.08089357350724
12785,9.794068083881086
9076,-3.6420451210180147
13030,-7.061977588384082
12271,-1.4649450637178631
5856,-7.4499630211579415
10588,-7.089310461885276
4861,-2.623569832832203
10946,7.193443304777446
8648,-9.59801140024976
4773,-16.83013587747746
9102,-3.2437739330243573
5189,13.112939181392562
2669,-5.802234229220957
8102,-2.8630789803171695
6116,-3.846158326151624
5585,-11.002366165196264
13440,10.075711021912468
1868,-16.148658019284227
7218,-8.609962513446078
3657,-0.9579028829245715
9981,2.345783261040964
11297,-10.021791286966732
2676,-10.155712076448566
9689,-4.907665556956317
4556,1.6422421558095834
2625,15.485250893542911
12020,2.1145039868104334
6595,4.04614503364715
5454,4.9244238240239895
3427,3.4793789087559617
4589,-6.457139372411973
13403,3.4466593355073485
6873,-2.158371241930098
6967,-1.3309322095539073
12197,-15.177168741033
2749,-5.042304913607694
5582,-14.042888127624991
3872,-14.154081450510688
7563,-2.404082727453215
12941,-1.7573232343656855
2627,17.721741134715742
2799,-5.093357067580428
13647,2.0358862432824196
12752,-1.412514183051428
126,12.060453318913687
2805,-2.0441700824349596
12900,4.064464656890607
214,-6.23520385441887
13613,-3.23369900904342
4091,-0.20713438913449522
5891,-7.726924841465404
10866,-2.7652579048808263
12975,4.692540340657672
775,-1.4808713482047153
10264,-0.3035650438337143
2076,6.351740696406182
5206,3.4137522283274677
4688,-0.1203348819050234
4235,5.521574743779922
5114,-6.170110995710928
5283,3.66683863990076
5341,-2.945262793076239
13425,3.001380633224784
9023,-4.546022007617779
1972,3.5650059368482516
10206,-4.274584707030499
8876,3.5708551947534772
4284,-4.937227809476269
11694,-0.1865761873932854
6554,1.2487276674978318
7475,3.3602989725064276
7695,-12.373384552755823
4149,7.164966610984692
7435,3.196625311963828
9840,-3.153915637268767
722,15.736611897080167
10157,-1.9218349596959854
11435,-5.455967509779612
3510,-14.708852793311479
8833,-2.362639179915192
10057,-1.2668240797768249
11911,-2.4802879552295565
154,-6.032217806403509
2152,0.16932722687010937
12539,-5.429815209489021
1460,11.300671187815112
7350,6.233883116799291
5667,0.49262501952597404
7580,-4.256382911386055
12643,-0.8831546000291723
7674,-11.581831729896635
2351,0.6733834493274173
2457,-2.677289969610925
6493,-0.27325464398043664
10894,-1.1624957951586197
12181,20.584126529610415
10856,-1.3800582233053262
10499,5.886741130172851
6491,-0.5346893583485723
1669,24.48242428778451
6048,-3.7470170733965347
1292,-4.371436805053463
6943,-3.6649597087352106
11648,19.010582208962944
3291,8.112680556572286
2946,0.5882947138172199
808,7.929625686269588
9494,-2.1638043893856604
11837,18.432332420976536
5654,-24.44536799449503
5895,10.97747690338025
1082,4.828767487043791
11754,-1.024681337712991
9190,9.775782494471343
4948,-0.5219996415930552
7760,3.2263062944137744
9902,-4.217116246347018
10934,-6.629172078715072
976,2.9834875643930445
8315,4.445411110977176
12164,21.64572990583318
12376,-11.807613524441734
164,-8.134429291801439
2841,2.3229823261851266
121,-3.428771415507896
7709,8.809797427728057
13031,-0.8676807767183732
12362,1.365579416505767
4934,5.798287422444929
3754,-8.401995491708107
7153,2.2227391946156843
12727,-0.25947402413225973
4252,3.4170355114861763
11651,8.528406298376694
11029,-4.366407487121165
13024,7.724011309942114
11372,-7.4824665677070925
7792,-0.9218699947575999
4340,-4.115669735997415
8963,-7.79484677725722
7126,-11.734592567322693
2551,-0.14831970079356438
3747,1.2558129741796904
12103,1.6923288956144802
1726,13.461510887589583
10132,-5.716075544302726
6450,-3.439631585436615
7701,14.48323864671002
8853,11.25894755753643
296,20.567165874194245
10123,-0.44906816996342513
4956,1.9775831469772527
5268,-10.90213581553192
5640,-2.4886193456170815
12646,4.252280008326977
3998,2.3810278121490285
1683,8.458080481499195
9153,0.3505618001993298
2952,-1.3890707109616471
10067,5.021112504979669
11767,-8.290165511950335
6664,2.8841358022487213
10092,-4.080748340570693
9169,-0.42154488999295836
5901,-0.5908870966491406
8659,-6.574026835712857
10775,-9.829553517165635
1172,-1.959962478759934
13002,0.49510192622182103
13277,-2.561534603162812
7562,-5.240974631705683
5988,-9.770426890752844
9271,0.7541795067835722
11868,10.72100629355208
10056,-2.6379551256177933
12410,8.870760326379951
12032,8.003160636756292
8335,-4.041567949955805
8878,6.109890132164509
7491,2.967827486677294
11690,-1.896972656848618
12547,-0.6084528008378527
103,16.667437457308978
3725,27.420333769479413
9028,-3.608424072819588
3697,-2.346776579032195
8426,-8.366391506296395
9652,-25.80757128909815
13334,8.057650237209629
220,-15.738198485674957
1817,10.329439155049982
4482,-2.245031502535312
10823,4.959635396543149
10749,-3.59436713206037
6665,2.1547526254242086
2826,10.01271365989453
12308,7.9447572173217225
12316,-16.212993586379497
3093,10.453487757310711
253,-1.6691307150061334
7419,2.4523272139354617
1969,29.902685919844714
138,8.93461585179736
5831,-2.3516827452318694
3964,5.237709208144935
11914,0.7856710655828181
3535,-3.70964679366179
5760,-5.292571555103194
10023,3.057494154256915
10454,-11.033200351627784
9764,-6.254605498023267
7231,-0.5084883617664673
10153,-3.355832089167933
2400,0.6390063140614188
12422,4.673156495554707
12511,-10.296305197067767
1424,8.491724722659967
13582,2.727931710185743
12669,23.341436298124165
8744,-15.670759113802035
3814,4.246733476048604
10007,-10.732008437578713
2709,1.8258413138649132
7995,2.7591971404516755
13181,12.519600181517774
4901,7.393727511093942
1524,-1.001566594556266
9075,10.035691393238125
6795,4.437348026152705
4774,-10.965523091711873
9548,-5.576116528011269
12799,3.304542482619638
3597,-8.082681747014277
6062,-7.756745386280386
3954,5.231764769619957
9834,-5.518703632898564
6901,-4.6061656683657475
1654,-10.55709318141811
3459,-1.4916660983820975
4402,-6.814771853109278
8662,-6.08281771244711
12858,18.9385898744643
6271,13.03086562977768
10234,-6.4782283121843705
9068,-1.307804763638444
12227,-8.577952025485075
10375,-0.13072384959087913
6605,0.050503991857823394
2043,0.2593023139358195
3671,-2.3860465770663097
12905,0.1892350607349158
4809,10.403517184044489
12571,-0.19378317880210716
4153,17.797913393277582
12651,2.6475347050187565
10046,-1.4761031194458383
12257,-0.7546029523791731
6586,1.6854195403353458
12601,-9.21934819942706
713,-1.110329239237501
3481,2.9104927927753863
1687,-2.1900923600772444
10124,-14.965092055775813
11936,-8.629049725412045
6778,-3.489273244792429
2456,-5.899446443985028
7986,-0.8143172430410175
2898,1.2362556135097407
12950,-1.3370864705089502
12648,-5.626840494754276
6519,9.029077436164016
3019,-1.9048294861583486
4634,30.535812595398255
12522,-0.7337909530276363
2930,-11.080768258310627
2984,-2.187805533135304
7622,0.4880357974234073
7325,-8.224862904847953
8826,3.6161738192993766
476,3.417403619852081
4645,-0.5016544283043913
10987,-0.41587283944693354
4388,-5.505815369650463
4676,-1.1102910519855413
10358,-8.486681207047269
3374,-0.18800594853678376
9394,-7.551510626941024
9235,5.500643915258223
4288,-0.5076352817370093
7675,-12.204804174703668
8862,4.362437505336146
18,-10.727490496762272
3744,-5.365280541792373
12709,1.3880122927740217
9274,8.36238971739813
5187,22.829342059624054
5800,0.9341529661776917
3849,-17.400788018538805
6138,-1.978439045349063
335,-2.1249006737518243
12542,-3.3324284284053363
10614,2.2341530139023007
4105,26.222254240251743
5023,2.583531160453248
11109,-19.09116993092661
11507,0.7784295511416985
4719,1.671705189616091
11855,-8.962356097494705
4004,-7.387512787907468
879,5.225405119513695
1236,-3.8666293436407955
11108,-12.209632995789946
1274,-5.380314686514353
3025,2.954470247072777
12350,-4.521907563417557
3373,-2.4008392039209525
1069,-11.08296635177257
4691,-5.532140439788634
8575,4.744176515572036
6739,-1.3626496954004494
10858,0.10366304481371458
4106,3.7333651967610706
5438,-6.515771067301074
2141,-0.21316680462948057
11020,-4.4456280032960365
230,7.697612848911092
13561,0.7553365552172693
