date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
1/1/22 0:00,2.22,4.7,25.3,30,22,273,223.32,694.4,0,52,2.8,0,20.61,8.4,318
1/1/22 1:00,2.54,12,31.3,43.1,12,169,114.31,694.1,0,57,2.9,0.053,18.76,4.4,332
1/1/22 2:00,4.3,72,39.1,110.9,6,215,143.92,693.9,0,59,3.4,0.087,18.35,4.6,241
1/1/22 3:00,2.07,12.9,17.8,30.6,15,291,218.59,693.5,0,32,3.1,0.048,23.93,13.3,283
1/1/22 4:00,1.08,3,3.8,6.7,24,134,71.94,693.4,0,15,3,0.035,28.05,15,277
1/1/22 5:00,1.1,2.9,4.5,7.3,24,66,8.05,693.6,0,18,3,0.035,26.79,18.2,293
1/1/22 6:00,1.05,3,2.9,5.8,25,36,7.32,693.7,0,17,2.8,0.035,26.94,16.4,290
1/1/22 7:00,1,3.2,1.7,4.8,27,33,4.95,694.5,0,18,2.8,0.034,27.71,21.9,302
1/1/22 8:00,1.01,2.7,1.7,4.2,27,69,6.34,695,0,20,NULL,0.034,27.41,20,278
1/1/22 9:00,1.01,2.8,1.8,4.5,28,73,5.27,695.2,0,20,2.9,0.034,27.69,20.5,276
1/1/22 10:00,1,3.3,2,5.1,29,63,6.99,696,0,19,2.7,0.035,28.93,22,286
1/1/22 11:00,1.01,3.5,2.5,5.8,29,69,6.57,NULL,0,18,2.8,0.028,30.27,21,284
1/1/22 12:00,1.05,4.3,2.7,6.9,31,71,5.88,NULL,0,16,2.7,0.024,30.96,26,294
1/1/22 13:00,1.07,4.3,3.2,7.3,34,129,10.17,NULL,0,13,2.7,0.187,31.52,25.3,294
1/1/22 14:00,1.09,4.8,4.1,8.7,36,91,7.39,NULL,0,11,2.6,0.287,32.01,23.1,292
1/1/22 15:00,1.11,4.4,4.4,8.6,37,48,5.92,NULL,0,9,2.6,0.263,32.9,18.7,281
1/1/22 16:00,1.14,5,4.9,9.8,39,34,5.39,NULL,0,7,NULL,0.205,32.87,21.4,294
1/1/22 17:00,1.13,4.7,5.2,9.9,39,25,5.43,NULL,0,7,NULL,0.132,32.52,18.1,293
1/1/22 18:00,1.18,4.8,8.1,12.8,36,18,5.36,NULL,0,8,NULL,0.037,30.8,16.4,293
1/1/22 19:00,1.3,3.9,13.9,17.7,28,25,6.12,NULL,0,10,2.7,0.027,29.38,10.3,266
1/1/22 20:00,1.49,9.9,19,28.8,22,34,11.39,NULL,0,12,2.9,0.032,27.6,9.9,301
1/1/22 21:00,1.56,11.3,22.7,33.9,17,38,12.58,NULL,0,14,2.9,0.034,26.07,5,296
1/1/22 22:00,1.89,27.7,31.8,59.3,6,41,14.75,NULL,0,17,3.6,0.046,24.63,4.2,332
1/1/22 23:00,1.64,12.6,24.3,36.9,10,52,22.31,NULL,0,19,2.9,0.035,23.17,7.2,289
1/2/22 0:00,1.31,6.2,16,22.1,18,55,19.42,NULL,0,18,2.8,0.028,22.66,6.8,280
1/2/22 1:00,1.42,8.2,20.1,28.2,12,43,10.8,NULL,0,21,3.4,0.031,21.05,5.2,307
1/2/22 2:00,1.15,3.4,14.6,17.9,17,38,7.6,NULL,0,21,2.9,0.026,20.65,9.9,321
1/2/22 3:00,1.07,2.5,10.4,12.9,23,26,6.45,NULL,0,19,2.9,0.024,21.63,15.1,293
1/2/22 4:00,1.05,2.3,4.2,6.4,31,21,5.37,NULL,0,19,2.7,0.02,22.1,13.8,310
1/2/22 5:00,1.12,2.4,5.8,8.1,32,16,NULL,NULL,0,22,3.1,0.021,19.85,12,96
1/2/22 6:00,1.1,3.4,5.7,9,33,121,19.11,NULL,0,22,3,0.021,17.71,10.7,62
1/2/22 7:00,1.05,2.7,4.6,7.1,34,142,10.43,NULL,0,25,2.9,0.02,16.58,13.3,93
1/2/22 8:00,1.06,3,6.1,9,29,114,11.55,NULL,0,34,2.7,0.025,13.87,10.2,82
1/2/22 9:00,1.06,3.6,5.9,9.4,29,101,11.57,NULL,0,36,3,0.059,12.41,13.3,90
1/2/22 10:00,1.1,4.1,5.4,9.4,28,98,11.17,NULL,0,37,3.4,0.138,11.14,16.7,106
1/2/22 11:00,1.11,4.3,5.1,9.3,29,92,10.75,NULL,0,35,3.7,0.211,11.73,15,105
1/2/22 12:00,1.11,4.4,5.4,9.7,30,84,11.08,NULL,0,32,3.7,0.266,12.72,12.2,109
1/2/22 13:00,1.14,4.6,6.1,10.6,32,77,11.52,NULL,0,30,4.3,0.295,13.69,11.5,102
1/2/22 14:00,1.13,4.5,6.4,10.9,35,76,10.83,NULL,0,28,4.7,0.293,14.53,11.4,115
1/2/22 15:00,1.13,4.1,6.5,10.5,37,70,10.37,NULL,0,26,3.9,0.262,14.93,13.4,107
1/2/22 16:00,1.14,4.6,7.8,12.4,35,66,9.56,NULL,0,25,3.5,0.205,14.45,15.1,103
1/2/22 17:00,1.15,3.6,6.8,10.3,35,66,9.68,NULL,0,25,3.6,0.127,13.1,16.8,99
1/2/22 18:00,1.21,3.7,9.8,13.3,31,61,11.32,NULL,0,25,3.9,0.047,11.58,16.2,108
1/2/22 19:00,1.22,3.1,11.9,14.8,28,60,11.84,NULL,0,26,4.2,0.023,10.12,14.1,109
1/2/22 20:00,1.25,3.1,12.7,15.8,27,57,10.45,NULL,0,26,3.8,0.023,9.01,13.1,103
1/2/22 21:00,1.25,3.4,15.2,18.5,25,48,9.62,NULL,0,25,3.6,0.024,7.87,10.3,94
1/2/22 22:00,1.3,5.6,19.6,25.1,20,31,9.38,NULL,0,25,6,0.027,7.14,7.6,94
1/2/22 23:00,1.21,2.9,14.2,17,25,30,8.41,NULL,0,25,4.2,0.023,6.79,8.8,101
1/3/22 0:00,1.18,4.4,15.4,19.8,23,31,7.2,NULL,0,26,3.3,0.025,5.99,5.2,63
1/3/22 1:00,1.17,3.4,12,15.3,26,31,7.04,NULL,0,27,3.1,0.023,5.2,5.3,40
1/3/22 2:00,1.1,2.5,9.7,12.1,28,24,5.75,NULL,0,27,3.3,0.021,5.35,5.3,102
1/3/22 3:00,1.11,2.4,9.8,12.1,26,18,6.11,NULL,0,29,3.2,0.021,4.41,3.5,5
1/3/22 4:00,1.09,2.2,8.6,10.6,25,20,11.79,NULL,0,32,3.1,0.022,3.45,3.9,37
1/3/22 5:00,1.12,10.8,15.9,26.6,18,25,8.94,NULL,0,34,3.1,0.038,2.97,3.8,349
1/3/22 6:00,1.33,44.1,27.2,71.2,7,28,11.14,NULL,0,35,3.3,0.063,3.15,2.9,332
1/3/22 7:00,1.56,54.7,26.9,81.4,5,45,14.84,NULL,0,38,3.3,0.059,2.81,4,302
1/3/22 8:00,1.74,71.9,24,95.8,5,56,17.23,NULL,0,41,3.5,0.093,2.28,3.2,339
1/3/22 9:00,1.86,68.2,26.2,94.3,10,63,18.35,NULL,0,32,5.2,0.123,7.11,2.4,158
1/3/22 10:00,1.32,11.5,15,26.4,24,53,10.15,NULL,0,27,5.2,0.15,8.04,6.7,127
1/3/22 11:00,1.28,11.1,16.2,26.6,27,34,10.53,NULL,0,26,6,0.221,9.14,9.1,103
1/3/22 12:00,1.45,16.3,22.8,39.1,28,49,16.35,NULL,0,25,5.5,0.279,10.3,12.6,107
1/3/22 13:00,1.34,9.4,17.4,26.8,39,61,12.27,NULL,0,23,6.3,0.303,11.28,16.1,122
1/3/22 14:00,1.31,6.6,14.8,21.3,45,59,13.63,NULL,0,22,5.5,0.297,12.01,17,114
1/3/22 15:00,1.25,5.3,12,17.2,46,64,14.41,NULL,0,21,3.8,0.263,12.72,17.9,112
1/3/22 16:00,1.24,5,12.2,17,44,60,11.5,NULL,0,22,3.7,0.203,13.15,17.3,101
1/3/22 17:00,1.23,4.6,12.9,17.4,42,65,10.39,NULL,0,23,3.5,0.127,13.21,16.9,97
1/3/22 18:00,1.24,4,15.2,19.1,37,54,9.27,NULL,0,24,3.4,0.049,12.47,15.4,91
1/3/22 19:00,1.31,4,22.8,26.8,25,49,10.33,NULL,0,24,3.6,0.028,11.45,10.5,92
1/3/22 20:00,1.46,7.2,32.6,39.7,13,49,13.8,NULL,0,26,4.2,0.034,10.55,9.8,104
1/3/22 21:00,1.43,6.7,29.4,36,14,55,12.34,NULL,0,26,4.1,0.032,9.73,11.1,95
1/3/22 22:00,1.36,5.4,26.7,32,16,54,11.7,NULL,0,26,4,0.03,9.16,10.8,105
1/3/22 23:00,1.35,7.2,25.7,32.8,16,36,10.4,NULL,0,27,4.4,0.03,8.62,7.3,147
1/4/22 0:00,1.52,19.4,34.3,53.5,6,37,12.29,NULL,0,28,4.3,0.04,7.73,3.3,140
1/4/22 1:00,1.27,2.4,21.2,23.7,19,39,13.3,NULL,0,28,3.7,0.026,7.93,7.3,149
1/4/22 2:00,1.28,2.9,21,23.8,17,43,16.61,NULL,0,31,3.4,0.026,6.84,4,62
1/4/22 3:00,1.28,2.7,19.7,22.3,16,43,16.15,NULL,0,35,3.2,0.026,5.93,4.3,347
1/4/22 4:00,1.3,2.9,17.5,20.4,13,40,32.41,NULL,0,37,3.1,0.025,5.36,7.6,298
1/4/22 5:00,1.29,7.9,20.5,28.3,10,48,17.76,NULL,0,38,3,0.04,4.68,8.2,304
1/4/22 6:00,1.34,11.1,25.2,36.2,8,39,14.01,NULL,0,36,3.2,0.064,5.15,8.6,288
1/4/22 7:00,1.66,49.4,29.1,78.3,5,38,18.75,NULL,0,37,3.4,0.111,4.86,3.8,219
1/4/22 8:00,1.76,43.8,28.1,71.7,7,60,25.88,NULL,0,37,3.6,0.107,5.33,5.7,306
1/4/22 9:00,1.92,53.6,28.9,82.2,7,69,26.4,NULL,0,34,4.9,0.15,7.48,5.2,179
1/4/22 10:00,1.54,19.9,19.7,39.5,18,89,22.92,NULL,0,27,6.3,0.173,10.73,10,281
1/4/22 11:00,1.57,21.8,24.3,44.6,19,77,29.07,NULL,0,22,10.3,0.24,14.84,7.1,252
1/4/22 12:00,1.75,24.6,28.3,52.7,20,86,36.97,NULL,0,19,18.5,0.289,18.16,6.9,199
1/4/22 13:00,1.52,13.4,23.6,37,30,96,27.81,NULL,0,16,11.2,0.297,20.85,7.6,132
1/4/22 14:00,1.48,10.4,24.3,34.6,38,91,36.5,NULL,0,16,6.9,0.291,20.45,10.6,108
1/4/22 15:00,1.55,10.4,30.3,40.6,41,104,47.18,NULL,0,15,7.4,0.272,22.04,9.1,101
1/4/22 16:00,1.6,8.8,35.6,44.2,45,109,50.63,NULL,0,16,6.9,0.23,21.92,10.8,104
1/4/22 17:00,1.71,10,51,60.9,36,116,57.78,NULL,0,17,9.3,0.16,21.56,11,102
1/4/22 18:00,1.86,7.7,61.2,68.7,24,126,54.19,NULL,0,21,9,0.073,20.17,9.2,111
1/4/22 19:00,2.28,33.4,67.2,100.4,13,130,54.73,NULL,0,25,6.2,0.064,17.68,5.9,67
1/4/22 20:00,2.52,52.4,68.8,120.9,7,138,67.78,NULL,0,29,5.1,0.073,15.26,4.1,39
1/4/22 21:00,2.23,35.1,56.7,91.5,10,156,56.6,NULL,0,31,4.4,0.059,14.19,4.9,50
1/4/22 22:00,2.48,86.2,57.4,143.3,6,120,52.98,NULL,0,35,4.2,0.083,12.64,3.4,349
1/4/22 23:00,3.03,77.6,57.9,135.2,5,138,79.52,NULL,0,37,4.1,0.079,12.74,5.6,297
1/5/22 0:00,2.26,41.2,48.5,89.4,5,169,70.2,NULL,0,38,3.6,0.058,11.32,4.8,296
1/5/22 1:00,1.94,19.5,45.2,64.4,5,139,61.8,NULL,0,40,3.4,0.046,10.1,6.5,300
1/5/22 2:00,1.68,10.2,44.1,54.1,NULL,107,56.12,NULL,0,38,3.3,0.042,10.19,5.7,296
1/5/22 3:00,1.56,3.5,40.2,43.6,8,96,55.1,700.4,0,37,3.3,0.05,10.47,9.2,289
1/5/22 4:00,1.52,3.2,38.7,41.8,8,101,50.21,700.2,0,35,3.6,0.049,10.82,11.3,301
1/5/22 5:00,1.49,9.1,36,44.9,9,104,41.84,699.9,0,32,3.8,0.05,11.21,8.7,320
1/5/22 6:00,1.52,18.8,35.6,54.2,8,92,31.91,699.9,0,28,3.9,0.054,11.71,5.6,8
1/5/22 7:00,1.46,14.2,29.2,43.3,12,74,24.88,700,0,25,4,0.049,12.81,9.5,297
1/5/22 8:00,1.41,14.9,29.1,43.8,10,64,19.32,700.2,0,23,4,0.053,12.57,8.2,282
1/5/22 9:00,1.53,25.9,27.2,52.9,11,69,19.11,700.4,0,21,5.2,0.091,13.84,8.8,299
1/5/22 10:00,1.53,27.8,26.2,53.8,14,78,18.93,700.4,0,16,6.5,0.177,17.71,7.8,287
1/5/22 11:00,1.55,23.1,26.1,49.5,19,71,18.46,700.4,0,10,5.9,0.249,23.51,4.2,282
1/5/22 12:00,1.33,7.7,11.3,18.9,35,65,8.16,699.9,0,9,3.5,0.293,25.32,8,296
1/5/22 13:00,1.26,7.3,15.5,22.7,36,33,10.91,698.9,0,5,5.5,0.322,28.02,5.3,169
1/5/22 14:00,1.28,5.8,13.5,19.2,43,42,10.64,697.9,0,4,4.1,0.319,28.41,9,138
1/5/22 15:00,1.31,4,10.9,14.8,54,42,8.38,697.2,0,5,3.5,0.285,27.7,13,108
1/5/22 16:00,1.36,3.8,12.8,16.5,60,40,10.17,696.8,0,5,3.6,0.223,27.4,14.5,115
1/5/22 17:00,1.41,3.2,16.8,20,63,49,13.08,696.9,0,8,4,0.143,26.75,15.1,121
1/5/22 18:00,1.5,2.8,27.8,30.5,66,61,18.52,697.4,0,13,7.3,0.071,25.04,13.7,118
1/5/22 19:00,1.72,2.9,46.4,49.2,38,85,21.58,697.9,0,19,9.5,0.053,22.52,10.3,101
1/5/22 20:00,1.93,9.9,43.3,53,21,92,20.61,698.3,0,22,9,0.054,20.94,6.3,141
1/5/22 21:00,2.48,61.3,54.4,115.6,6,86,23.79,698.9,0,23,8.3,0.082,19.86,5.3,174
1/5/22 22:00,2.48,89.6,54.8,144.2,5,94,27.51,698.9,0,25,7.3,0.095,18.84,4.8,170
1/5/22 23:00,3.35,130.4,52.5,182.7,5,116,38.5,698.9,0,29,6.1,0.112,16.91,3.9,259
1/6/22 0:00,2.34,44.1,44.9,88.8,7,126,32.51,698.8,0,30,4.8,0.071,15.82,4.2,291
1/6/22 1:00,1.76,15.7,36.5,52,11,106,26.23,698.7,0,36,3.9,0.054,13.95,5.7,302
1/6/22 2:00,1.4,4.1,27.7,31.7,17,61,21.28,698.3,0,36,3.8,0.044,13.56,5.2,288
1/6/22 3:00,1.31,2.7,26.3,28.9,18,54,17.41,698.2,0,36,3.6,0.043,13.03,6.7,302
1/6/22 4:00,1.29,2.5,27.1,29.5,16,47,17.11,698.6,0,37,3.5,0.043,12.17,6.5,302
1/6/22 5:00,1.32,6.5,34.3,40.6,11,47,17.48,698.9,0,37,3.5,0.048,12.06,8.4,299
1/6/22 6:00,1.39,13.3,42.2,55.3,6,47,18.98,698.9,0,34,3.8,0.055,12.51,8.1,289
1/6/22 7:00,1.45,14.5,41.4,55.8,7,59,19.8,699.2,0,33,3.9,0.055,12.74,10.1,289
1/6/22 8:00,1.43,15,40.8,55.7,7,60,20.78,699.6,0,31,4.1,0.059,12.71,13.8,296
1/6/22 9:00,1.45,19.8,31.6,51.3,16,89,23.32,699.8,0,29,4.7,0.09,13.66,15.4,300
1/6/22 10:00,1.6,28.1,31.6,59.5,18,113,26.46,700.4,0,24,6.8,0.177,17.21,10.8,284
1/6/22 11:00,1.48,16.7,22.9,39.8,27,104,21.24,700.8,0,19,5.4,0.241,20.38,11.9,291
1/6/22 12:00,1.41,8.4,16.5,24.9,43,76,15.93,700.4,0,12,4.8,0.293,24.46,10.9,294
1/6/22 13:00,1.4,6.5,13.8,20.2,55,54,14.3,699.8,0,10,4.6,0.321,26.79,10.5,304
1/6/22 14:00,1.33,5.2,10.1,15.2,55,45,10.53,698.9,0,6,3.8,0.32,27.99,13.9,288
1/6/22 15:00,1.34,4.3,12.7,16.9,60,41,12.85,698.5,0,6,4.2,0.286,29.12,9.9,105
1/6/22 16:00,1.37,3,12.3,15.2,78,58,17.14,698.5,0,8,4.5,0.222,28.28,13.5,115
1/6/22 17:00,1.46,3.4,19.3,22.5,78,69,22.6,698.8,0,10,6,0.144,27.59,14.1,125
1/6/22 18:00,1.71,3,32.1,35,66,92,32.67,699.1,0,12,7.7,0.074,26.08,11.4,127
1/6/22 19:00,1.71,3.7,46,49.5,37,109,27.7,699.7,0,17,5.8,0.054,23.57,9.2,96
1/6/22 20:00,1.49,3.5,24.8,28.2,35,117,19.69,700.3,0,26,5.4,0.043,22.93,13.2,85
1/6/22 21:00,1.44,3.1,22.6,25.7,33,80,17.3,701,0,29,5,0.042,22.16,13.5,92
1/6/22 22:00,1.53,3.7,31,34.6,25,59,19.78,701.5,0,33,4.8,0.046,20.93,9.5,106
1/6/22 23:00,1.42,2.8,26.7,29.4,27,59,18.93,701.9,0,35,4.4,0.044,19.77,8.6,116
1/7/22 0:00,1.55,5.5,40.5,45.8,12,55,24.2,701.9,0,39,4,0.052,18.36,9.3,101
1/7/22 1:00,1.48,3,32.4,35.3,19,63,22.44,701.9,0,43,3.6,0.047,17.94,12,95
1/7/22 2:00,1.17,2.3,8.8,11,36,70,13.37,702,0,54,3.3,0.035,15.87,15.4,115
1/7/22 3:00,1.17,2.3,8.7,10.9,34,52,13.12,701.9,0,60,3.1,0.035,15.23,12.2,134
1/7/22 4:00,1.19,NULL,NULL,NULL,32,38,18,701.9,0,59,3,0.036,14.83,13.3,110
1/7/22 5:00,1.17,NULL,NULL,NULL,33,36,12.16,701.9,0,56,3,0.035,13.85,14.6,125
1/7/22 6:00,1.2,2.4,13,15.3,27,29,12.98,702.3,0,56,NULL,0.037,13.18,11.7,125
1/7/22 7:00,1.23,3.1,17.1,20.2,20,36,13.9,702.7,0,58,NULL,0.039,12.47,11.5,102
1/7/22 8:00,1.26,4.2,16.5,20.7,18,43,13.11,703.1,0,56,NULL,0.041,11.56,10.8,96
1/7/22 9:00,1.3,4.8,15.8,20.6,19,46,13.96,703.8,0,54,NULL,0.054,11.09,11.8,101
1/7/22 10:00,1.27,4.6,12.5,17,23,59,14.09,704.3,0,57,NULL,0.091,11.17,11.9,105
1/7/22 11:00,1.32,6.3,14,19.8,23,59,16.78,704.3,0,54,3.1,0.143,12.01,11.2,105
1/7/22 12:00,1.43,12.2,17.2,29.4,24,70,25.15,NULL,0,52,3.5,0.255,14.04,8.9,88
1/7/22 13:00,1.43,10.3,17,27.3,31,91,23.61,702.7,0,55,3.8,0.305,15.89,9.9,106
1/7/22 14:00,1.51,9,18.5,27.5,38,68,27.76,701.6,0,55,3.6,0.306,16.8,14,99
1/7/22 15:00,1.5,8.7,18.3,27,35,68,27.87,700.8,0,56,3.6,0.303,16.86,17.1,115
1/7/22 16:00,1.56,9.3,21.5,30.7,31,75,32.93,700.4,0,59,3.4,0.241,16.47,17.4,112
1/7/22 17:00,1.54,10.1,26.2,36.3,24,85,31.05,700.2,0,61,3.4,0.175,16.2,16,117
1/7/22 18:00,1.65,13.3,38.2,51.4,10,94,37.36,700.4,0,66,3.1,0.078,14.48,12.6,101
1/7/22 19:00,1.7,9.4,38.3,47.6,6,102,36.11,700.5,0,75,3,0.054,12.82,12.1,101
1/7/22 20:00,1.76,17.9,38.7,56.5,4,94,35.79,701,0,78,3.1,0.057,12.18,11.2,106
1/7/22 21:00,1.9,22.7,38.4,60.9,4,90,39.74,701.4,0,78,3,0.06,12.3,8.7,108
1/7/22 22:00,1.92,24.4,35.4,59.6,4,88,43.92,701.2,0,78,3.2,0.059,12.14,7.8,96
1/7/22 23:00,1.9,22.8,33.9,56.6,NULL,86,45.52,701,0,79,3.1,0.058,11.96,5.8,68
1/8/22 0:00,1.93,22.3,32.9,55,NULL,96,46.82,700.8,0,79,3.1,0.057,12.03,4.6,62
1/8/22 1:00,2.03,20.2,32.3,52.3,NULL,100,46.99,700.4,0,78,3.2,0.056,12.1,4,67
1/8/22 2:00,1.97,22.4,32.5,54.6,NULL,105,54.86,700.1,0,78,3.2,0.057,12.18,2.7,25
1/8/22 3:00,1.85,13.1,32.1,45.1,NULL,117,51.98,699.6,0,79,3.1,0.052,12.35,5.1,327
1/8/22 4:00,1.56,3.8,28.1,31.8,6,102,48.08,699.2,0,79,3.1,0.046,11.96,9.3,310
1/8/22 5:00,1.52,7.3,26.4,33.6,5,89,47.87,699.2,0,81,NULL,0.047,11.25,10.5,306
1/8/22 6:00,1.56,11.2,25.7,36.9,4,78,51.63,699.3,0,82,3,0.048,11,8.4,292
1/8/22 7:00,1.91,34.7,24.7,59.2,4,85,55.03,700.1,0,82,3.3,0.059,10.8,4.2,242
1/8/22 8:00,1.85,26.5,23.1,49.5,4,97,55.26,700.3,0,83,3.2,0.059,10.61,8.4,276
1/8/22 9:00,2.39,58.2,29.3,87.3,NULL,108,66.64,701,0,82,3.4,0.093,11.09,4,244
1/8/22 10:00,2.35,43.8,33.8,77.4,7,155,71.61,701.5,0,79,3.4,0.151,12.39,5,292
1/8/22 11:00,1.98,35,35,70,14,134,72.08,701.5,0,61,4.3,0.247,17.89,4.2,145
1/8/22 12:00,1.94,18.1,33.1,51.1,26,137,79.1,701,0,50,7,0.287,20.65,4.4,148
1/8/22 13:00,2.07,14.3,38.4,52.6,36,141,83.86,700,0,41,9.1,0.308,23.39,7.2,142
1/8/22 14:00,2.02,11,44.6,55.5,39,155,83.55,699.2,0,44,5.6,0.197,22.05,11.6,104
1/8/22 15:00,2.14,11.9,53.3,65,46,196,86.84,698.9,0,39,6.4,0.267,23.23,11.5,97
1/8/22 16:00,2.01,6.9,44.8,51.5,50,174,64.42,698.9,0,37,5.9,0.16,23.45,9,92
1/8/22 17:00,2.15,5.7,53.1,58.5,48,144,63.24,699.1,0,40,5.2,0.138,23.46,9.5,100
1/8/22 18:00,2.41,6.4,64.8,71,29,163,66.2,699.7,0,46,4.3,0.089,22.37,8.1,96
1/8/22 19:00,2.95,24.8,72,96.6,12,162,69.79,700.4,0,52,3.7,0.079,20.64,5.1,64
1/8/22 20:00,2.77,27.4,61,88.2,12,181,69.99,701,0,57,3.5,0.075,18.8,4.7,42
1/8/22 21:00,2.98,39.7,62.6,102.1,8,169,79.08,701.4,0,59,3.5,0.082,18.04,3.3,77
1/8/22 22:00,3.01,63.9,56.9,120.5,6,167,69.63,701.9,0,62,NULL,0.09,16.39,3.6,16
1/8/22 23:00,5.54,118,61.5,179.4,7,157,NULL,702.1,0,64,4,0.119,16.33,4.3,291
1/9/22 0:00,5.18,102.7,55,157.6,6,302,168.74,702.2,0,68,3.9,0.108,14.98,3.6,286
1/9/22 1:00,2.97,32.6,47.7,80.1,4,266,97.5,702.2,0,64,3.2,0.071,14.43,6.1,293
1/9/22 2:00,2.34,23.5,41.5,64.9,4,176,79.54,702,0,63,3,0.063,13.56,5.4,309
1/9/22 3:00,1.98,8.7,38.3,46.9,5,132,64.87,701.9,0,59,2.9,0.054,13.68,7.4,297
1/9/22 4:00,1.84,5.7,34.3,39.9,6,112,56.25,701.9,0,55,2.9,0.051,13.7,6.6,287
1/9/22 5:00,1.77,7.9,32.2,39.9,5,93,51.19,701.9,0,57,NULL,0.051,12.67,5.8,318
1/9/22 6:00,1.68,17.1,32.4,49.3,4,79,43.61,702,0,55,3,0.055,12.19,7.3,301
1/9/22 7:00,1.74,14,30.2,44,4,75,42.75,702.5,0,55,2.9,0.052,11.77,7,300
1/9/22 8:00,1.58,14.6,29.6,44,5,79,29.9,702.9,0,46,3,0.056,12.84,10.2,293
1/9/22 9:00,1.81,38.3,29.3,67.4,7,76,32.47,703.4,0,40,3.7,0.1,15.66,5.8,264
1/9/22 10:00,2.39,32.2,32.7,64.6,11,91,49.27,704.3,0,36,6.4,0.175,19.68,4.7,280
1/9/22 11:00,1.8,20.9,33.8,51.4,19,104,45.8,704.6,0,27,17.2,0.246,24.43,4.2,291
1/9/22 12:00,1.75,18.3,32,50.2,28,92,41.92,704.5,0,20,15.5,0.298,27.64,5,213
1/9/22 13:00,1.64,5,20.3,25.2,60,77,38.65,NULL,0,25,8.8,0.311,27.01,12.1,120
1/9/22 14:00,1.4,3.6,11.5,15,62,103,28.39,NULL,0,38,7.2,0.29,25.89,17.5,115
1/9/22 15:00,1.33,3.4,9.1,12.3,57,93,27.35,NULL,0,43,5.9,0.253,25.67,19.2,113
1/9/22 16:00,1.33,3.5,8.1,11.5,50,85,22.98,NULL,0,42,5.2,0.201,25.45,20,114
1/9/22 17:00,1.35,3.4,8.4,11.7,41,91,20.61,NULL,0,44,4.2,0.078,23.94,20,104
1/9/22 18:00,1.34,3.3,9.7,12.9,34,80,17.26,NULL,0,52,3.4,0.025,21.66,18.5,103
1/9/22 19:00,1.38,3.1,12.2,15.2,29,52,18.1,NULL,0,58,3.1,0.037,19.71,15.6,102
1/9/22 20:00,1.46,6.5,15,21.4,26,49,19.22,NULL,0,58,3.1,0.037,18.93,9.3,63
1/9/22 21:00,1.45,6.4,17.6,23.9,25,44,20.83,708.3,0,62,3,0.043,17.74,8.4,74
1/9/22 22:00,1.35,2.9,12.7,15.5,34,49,17.33,708.9,0,59,2.9,0.039,18.09,11,96
1/9/22 23:00,1.33,3.7,13,16.6,33,45,15.21,709.1,0,57,3,0.04,17.81,8.5,74
1/10/22 0:00,1.35,4.6,13.6,18.1,30,41,14.9,709.3,0,49,3,0.04,17.34,7.6,58
1/10/22 1:00,1.19,2.4,6,8.2,34,51,10.68,709.2,0,35,3.2,0.035,16.51,14.8,114
1/10/22 2:00,1.17,2.3,4.7,6.8,34,72,8.42,709.3,0,35,3.2,0.035,16.15,12.7,115
1/10/22 3:00,1.17,2.3,4.7,6.9,31,46,6.88,709.7,0,34,3.1,0.034,15.09,9,120
1/10/22 4:00,1.22,3.3,11.8,15,22,39,10.19,709.7,0,36,3.5,0.038,14.24,12.3,136
1/10/22 5:00,1.2,2.5,6.4,8.8,27,66,7,710.5,0,36,3.1,0.035,13.36,13,107
1/10/22 6:00,1.21,2.5,7.3,9.7,26,38,6.33,711.1,0,36,3.1,0.035,12.55,13.1,120
1/10/22 7:00,1.27,3.1,11.4,14.4,21,29,6.62,711.8,0,38,3,0.038,12.01,10,105
1/10/22 8:00,1.28,8.2,15,23.2,17,29,6.89,712.6,0,42,3,0.044,10.96,9,84
1/10/22 9:00,1.33,5.6,14.8,20.3,16,36,7.73,713.2,0,42,NULL,0.066,10.91,7.2,108
1/10/22 10:00,1.6,19.1,22.4,41.4,10,49,14,713.4,0,42,3.4,0.097,11.6,3.9,39
1/10/22 11:00,1.49,13.6,20.6,34.1,14,58,13.84,713.6,0,40,3.6,0.113,12.69,3.8,227
1/10/22 12:00,1.48,13.4,18.5,31.9,16,52,15.18,713.3,0,39,3.7,0.134,13,7.7,240
1/10/22 13:00,1.46,11.8,18,29.8,16,70,14.19,712.8,0,40,3.5,0.151,11.79,12.7,103
1/10/22 14:00,1.46,10.7,17.6,28.3,18,68,17.29,711.9,0,39,3.7,0.167,12.38,8.9,116
1/10/22 15:00,1.42,8.6,17.5,26.1,19,100,15.39,711.6,0,39,3.4,0.129,12.32,10.7,115
1/10/22 16:00,1.33,6.4,15.5,21.9,20,78,12.07,711.3,0,38,3.2,0.102,11.91,12,107
1/10/22 17:00,1.43,8.2,20.8,29,16,64,13.33,711.3,0,38,3.2,0.082,11.77,11,103
1/10/22 18:00,1.47,6.7,23.5,30.1,13,62,13.77,711.4,0,38,3.1,0.055,11.69,10.1,105
1/10/22 19:00,1.38,4.7,19.1,23.8,16,60,10.94,711.8,0,37,3.2,0.042,11.5,12,104
1/10/22 20:00,1.29,4.1,14.7,18.7,20,53,8.73,712.3,0,36,3.2,0.039,10.3,13.4,95
