date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
30/01/2022 14:00,1.82,6.5,21,27.5,59,69,27,714.5,0,38,6.8,0.587,18.91,5.1,1
30/01/2022 15:00,1.79,5,19.2,24.1,67,71,24,713.6,0,36,4.9,0.508,20.52,3.7,330
30/01/2022 16:00,1.69,3.7,14,17.7,67,75,21,713.1,0,35,3.7,0.382,21.62,3.1,264
30/01/2022 17:00,1.46,3.8,13.1,17,57,53,25,712.6,0,36,3.7,0.23,21.57,8.3,163
30/01/2022 18:00,1.49,3.8,14.4,18.3,45,44,31,712.3,0,40,3.3,0.072,20.25,8.6,160
30/01/2022 19:00,1.6,3.5,17,20.5,35,33,13,712.5,0,46,2.8,0.007,18.36,6.5,165
30/01/2022 20:00,1.5,3.5,14.7,18.2,32,34,5,712.5,0,49,2.6,0.001,17.68,7,182
30/01/2022 21:00,1.45,NULL,NULL,NULL,30,36,2,712.9,0,53,2.5,0.001,16.9,5.8,166
30/01/2022 22:00,1.72,4.1,26.6,30.7,10,34,24,713.1,0,61,2.7,0.001,14.98,2.7,111
30/01/2022 23:00,1.7,14.2,31.1,45.3,5,43,17,713.1,0,63,2.6,0.002,14.72,2.7,52
31/01/2022 00:00,1.83,9.9,25.6,35.3,9,55,16,712.8,0,64,2.7,0.002,14.61,3.6,29
31/01/2022 01:00,1.46,2.8,17.8,20.4,14,39,8,712.3,0,66,2.9,0.002,14.05,3.1,44
31/01/2022 02:00,1.53,3.2,24.4,27.4,7,28,16,711.9,0,76,3.1,0.001,13.47,3.2,10
31/01/2022 03:00,1.52,3.1,22.8,25.6,8,37,4,711.6,0,83,3,0.001,13.1,4,19
31/01/2022 04:00,1.54,3,21.4,24.2,6,45,NULL,711.3,0,84,2.9,0.001,12.5,6.3,300
31/01/2022 05:00,1.46,3,18.3,21.1,8,38,22,711.1,0,86,2.9,0.001,12.45,6.6,297
31/01/2022 06:00,1.53,4.8,19.9,24.6,5,43,38,711,0,85,3.2,0.001,12.22,5.3,325
31/01/2022 07:00,1.6,7.6,20.8,28.3,5,57,37,711,0,85,3.3,0.001,12.09,7.4,325
31/01/2022 08:00,1.82,24,22.4,46.1,3,61,27,711.3,0,81,3.5,0.008,11.47,7.6,311
31/01/2022 09:00,1.92,30,25.5,55.3,6,72,12,712.1,0,81,3.5,0.155,13.17,11.8,303
31/01/2022 10:00,1.54,11.8,18.3,30,19,72,2,712.4,0,71,4.1,0.32,15.58,9,326
31/01/2022 11:00,1.56,8.5,15.4,23.8,28,59,14,712.5,0,60,3.9,0.468,17.63,9.9,329
31/01/2022 12:00,1.53,8.4,17.8,26,35,60,19,711.9,0,50,4.1,0.571,20.18,7.1,348
31/01/2022 13:00,1.59,8,20.5,28.3,44,76,40,710.8,0,41,5.5,0.613,22.39,6.7,20
31/01/2022 14:00,1.59,4.5,13.6,18,58,78,18,709.5,0,32,4.1,0.599,24.24,8.3,319
31/01/2022 15:00,1.49,3.7,10.7,14.3,61,63,9,708.5,0,26,3.5,0.522,25.79,6.9,312
31/01/2022 16:00,1.45,3.4,10.5,13.9,61,56,29,707.8,0,22,3.5,0.389,26.71,5.5,316
31/01/2022 17:00,1.49,3.3,13.4,16.7,64,52,17,707.5,0,23,3.6,0.236,26.97,5.2,259
31/01/2022 18:00,1.58,3.2,22.5,25.5,52,50,27,707.7,0,32,3.5,0.065,24.18,4.9,291
31/01/2022 19:00,1.73,3.7,28.8,32.4,42,53,23,708.3,0,36,3.7,0.005,21.96,6.6,174
31/01/2022 20:00,1.67,3.4,25.8,29,36,53,23,709.1,0,44,3.6,0.001,20.05,7.3,145
31/01/2022 21:00,1.66,3,26.3,29.1,25,NULL,NULL,709.9,0,52,3.3,0.001,18.33,5.2,120
31/01/2022 22:00,1.43,3.2,15.3,18.3,38,NULL,20,710.3,0,52,3.5,0.001,18.69,7.9,160
31/01/2022 23:00,1.47,4.8,26.1,30.7,19,72,23,710.7,0,59,3.1,0.001,16.3,5.9,142
01/02/2022 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
01/02/2022 01:00,1.33,2.5,13.9,16.3,25,39,6,710.7,0,68,2.9,0.001,14.35,3.8,233
01/02/2022 02:00,1.27,2.5,12.8,15.1,23,34,9,710.4,0,70,2.9,0.001,13.67,4.1,230
01/02/2022 03:00,1.32,NULL,NULL,NULL,20,30,23,710.2,0,73,3,0.001,13.04,4,228
01/02/2022 04:00,1.29,NULL,NULL,NULL,13,36,25,710,0,76,2.7,0.001,12.14,2.6,146
01/02/2022 05:00,1.26,2.9,14.2,17,12,30,7,709.7,0,78,2.6,0.001,11.36,3,237
01/02/2022 06:00,1.42,4.8,17.7,22.4,7,26,10,709.6,0,80,2.7,0.001,10.78,2.4,169
01/02/2022 07:00,1.53,21.5,20.8,42.1,3,23,17,710,0,81,2.8,0.001,10.29,2.3,132
01/02/2022 08:00,1.65,30.6,23.7,54,3,36,NULL,710.3,0,79,2.9,0.008,10.54,3.7,226
01/02/2022 09:00,1.81,53.1,26,78.7,5,36,NULL,710.5,0,71,3.1,0.14,12.93,3.4,251
01/02/2022 10:00,1.69,20.9,24,44.6,17,52,NULL,710.6,0,54,3.3,0.331,18.14,3.3,11
01/02/2022 11:00,1.61,10.6,19.3,29.7,30,41,16,710.5,0,46,3.8,0.482,20.1,4.6,9
01/02/2022 12:00,1.64,7.5,16.7,24,42,42,22,710.1,0,44,3.7,0.595,21.83,5.5,17
01/02/2022 13:00,1.57,4.2,11.3,15.4,55,52,9,709.2,0,46,4.2,0.643,23.17,6.2,334
01/02/2022 14:00,1.52,3.8,9.2,12.9,63,47,34,708.1,0,41,3.8,0.62,24.43,6.4,340
01/02/2022 15:00,1.58,3.2,9,12.1,67,63,46,707.2,0,36,3.1,0.53,25.82,5.8,323
01/02/2022 16:00,1.45,3.8,9.8,13.5,59,56,23,706.7,0,32,2.9,0.398,26.61,8.4,155
01/02/2022 17:00,1.48,4.5,13,17.3,52,41,23,706.5,0,32,2.9,0.245,26.18,11,151
01/02/2022 18:00,1.52,4.4,19.3,23.5,45,36,NULL,706.4,0,31,NULL,0.07,24.98,9.6,160
01/02/2022 19:00,1.65,4.5,21,25.4,34,42,7,706.6,0,35,3,0.005,23.56,9.5,150
01/02/2022 20:00,1.63,3.3,14.8,18,38,38,11,707.2,0,36,2.9,0.001,22.35,6.4,192
01/02/2022 21:00,1.56,3.2,13.5,16.6,37,27,12,707.5,0,38,2.8,0.001,21.63,7.5,175
01/02/2022 22:00,1.49,4.3,17,21.2,31,32,14,707.5,0,45,2.9,0.001,20.77,10.2,173
01/02/2022 23:00,1.45,3.3,13.3,16.5,31,39,NULL,707.6,0,54,2.8,0.001,19.37,8.1,178
